"Source","Target","論文ID","論文タイトル","所属1","所属2","発行日"
"1 材料合成・薄膜形成","1 電気・電子・論理・量子デバイス性能","https://doi.org/10.1038/s41565-024-01602-8","Author Correction: Ballistic Majorana nanowire devices","","","2022/01/06"
"1 新規材料・ナノ構造の合成・成長・構造制御・基礎物性の解明","13 レビュー・データ・シミュレーション・社会系","https://doi.org/10.1038/s41565-024-01643-z","I wish I had a mentor","","","2021/05/23"
"13 レビュー・データ・シミュレーション・社会系","13 レビュー・総説・動向分析・社会データ","https://doi.org/10.1038/s41565-024-01643-z","I wish I had a mentor","","","2021/05/23"
"13 レビュー・総説・動向分析・社会データ","16 レビュー・社会・倫理・教育・歴史等","https://doi.org/10.1038/s41565-024-01643-z","I wish I had a mentor","","","2021/05/23"
"2 デバイス・機能材料の設計・開発・動作・応用","1 二次元材料・層状材料・グラフェン・TMDs関連","https://doi.org/10.1038/s41565-024-01634-0","Graphene edge interference improves single-molecule transistors","","","2024/07/24"
"1 二次元材料・層状材料・グラフェン・TMDs関連","2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","https://doi.org/10.1038/s41565-024-01634-0","Graphene edge interference improves single-molecule transistors","","","2024/07/24"
"2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","1 電気・電子・論理・量子デバイス性能","https://doi.org/10.1038/s41565-024-01634-0","Graphene edge interference improves single-molecule transistors","","","2024/07/24"
"8 理論・計算・機構解明・モデリング・記述子・基礎科学の深化","11 セラミックス・酸化物・誘電体・光学材料","https://doi.org/10.1038/s41565-024-01640-2","Light manipulation with sub-pixel wavefront control using gap phases","","","2021/04/27"
"11 セラミックス・酸化物・誘電体・光学材料","2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","https://doi.org/10.1038/s41565-024-01640-2","Light manipulation with sub-pixel wavefront control using gap phases","","","2021/04/27"
"2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","1 電気・電子・論理・量子デバイス性能","https://doi.org/10.1038/s41565-024-01640-2","Light manipulation with sub-pixel wavefront control using gap phases","","","2021/04/27"
"3 量子・スピン・トポロジカル・先端物性現象の実証・制御・応用","13 レビュー・データ・シミュレーション・社会系","https://doi.org/10.1038/s41565-024-01646-w","Roeland Nolte (1944–2024)","","","2021/01/21"
"13 レビュー・データ・シミュレーション・社会系","13 レビュー・総説・動向分析・社会データ","https://doi.org/10.1038/s41565-024-01646-w","Roeland Nolte (1944–2024)","","","2021/01/21"
"13 レビュー・総説・動向分析・社会データ","16 レビュー・社会・倫理・教育・歴史等","https://doi.org/10.1038/s41565-024-01646-w","Roeland Nolte (1944–2024)","","","2021/01/21"
"12 DNA/RNA/タンパク質等 生体分子・バイオ材料のナノスケール操作・計測・応用","1 二次元材料・層状材料・グラフェン・TMDs関連","https://doi.org/10.1038/s41565-024-01663-9","Tuning light by the vibes","","","2024/03/04"
"1 二次元材料・層状材料・グラフェン・TMDs関連","2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","https://doi.org/10.1038/s41565-024-01663-9","Tuning light by the vibes","","","2024/03/04"
"2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","6 発光・フォトニクス・スペクトル・非線形光学特性","https://doi.org/10.1038/s41565-024-01663-9","Tuning light by the vibes","","","2024/03/04"
"2 デバイス・機能材料の設計・開発・動作・応用","4 金属・合金・ナノ粒子・触媒材料","https://doi.org/10.1038/s41565-024-01664-8","Inelastic electron tunnelling induces anomalous light emission","","","2025/08/02"
"4 金属・合金・ナノ粒子・触媒材料","4 分光・物性評価・組成/化学分析","https://doi.org/10.1038/s41565-024-01664-8","Inelastic electron tunnelling induces anomalous light emission","","","2025/08/02"
"4 分光・物性評価・組成/化学分析","6 発光・フォトニクス・スペクトル・非線形光学特性","https://doi.org/10.1038/s41565-024-01664-8","Inelastic electron tunnelling induces anomalous light emission","","","2025/08/02"
"7 センシング・バイオセンシング・イメージング・計測技術の開発・応用","5 ポリマー・高分子・有機材料・有機半導体","https://doi.org/10.1038/s41565-024-01671-9","Combining two-dimensional infrared spectroscopy with atomic force microscopy","","","2023/11/06"
"5 ポリマー・高分子・有機材料・有機半導体","10 マルチモーダル・複合的解析・統合手法","https://doi.org/10.1038/s41565-024-01671-9","Combining two-dimensional infrared spectroscopy with atomic force microscopy","","","2023/11/06"
"10 マルチモーダル・複合的解析・統合手法","10 計測技術・センシング・検出・イメージング","https://doi.org/10.1038/s41565-024-01671-9","Combining two-dimensional infrared spectroscopy with atomic force microscopy","","","2023/11/06"
"2 デバイス・機能材料の設計・開発・動作・応用","7 DNAオリガミ・核酸ナノ構造・DNA/RNAデバイス","https://doi.org/10.1038/s41565-024-01651-z","Nanowires engineer naive T cells for immunotherapy","","","2022/06/03"
"7 DNAオリガミ・核酸ナノ構造・DNA/RNAデバイス","14 マイクロ・ナノ流体・組織・細胞操作手法","https://doi.org/10.1038/s41565-024-01651-z","Nanowires engineer naive T cells for immunotherapy","","","2022/06/03"
"14 マイクロ・ナノ流体・組織・細胞操作手法","8 バイオ応答・治療効果・送達・安全性","https://doi.org/10.1038/s41565-024-01651-z","Nanowires engineer naive T cells for immunotherapy","","","2022/06/03"
"1 新規材料・ナノ構造の合成・成長・構造制御・基礎物性の解明","1 二次元材料・層状材料・グラフェン・TMDs関連","https://doi.org/10.1038/s41565-024-01692-4","Multiwalled boron nitride nanotubes with a strong nonlinear chiroptical response","","","2024/02/12"
"1 二次元材料・層状材料・グラフェン・TMDs関連","10 マルチモーダル・複合的解析・統合手法","https://doi.org/10.1038/s41565-024-01692-4","Multiwalled boron nitride nanotubes with a strong nonlinear chiroptical response","","","2024/02/12"
"10 マルチモーダル・複合的解析・統合手法","6 発光・フォトニクス・スペクトル・非線形光学特性","https://doi.org/10.1038/s41565-024-01692-4","Multiwalled boron nitride nanotubes with a strong nonlinear chiroptical response","","","2024/02/12"
"4 触媒・電池・エネルギー材料・エネルギー変換技術の開発・性能向上","2 ペロブスカイト・量子ドット・ナノ結晶材料","https://doi.org/10.1038/s41565-024-01686-2","New dimensions for fluorescence-based barcoding in complex mixtures","","","2020/10/31"
"2 ペロブスカイト・量子ドット・ナノ結晶材料","10 マルチモーダル・複合的解析・統合手法","https://doi.org/10.1038/s41565-024-01686-2","New dimensions for fluorescence-based barcoding in complex mixtures","","","2020/10/31"
"10 マルチモーダル・複合的解析・統合手法","10 計測技術・センシング・検出・イメージング","https://doi.org/10.1038/s41565-024-01686-2","New dimensions for fluorescence-based barcoding in complex mixtures","","","2020/10/31"
"11 界面・表面・ナノスケール構造・ダイナミクスの可視化・制御・解析","2 ペロブスカイト・量子ドット・ナノ結晶材料","https://doi.org/10.1038/s41565-024-01684-4","Versatile perovskites enable room-temperature topological polaritonics","","","2024/04/27"
"2 ペロブスカイト・量子ドット・ナノ結晶材料","2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","https://doi.org/10.1038/s41565-024-01684-4","Versatile perovskites enable room-temperature topological polaritonics","","","2024/04/27"
"2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","7 バンドギャップ・励起子・光キャリア等の物理パラメータ","https://doi.org/10.1038/s41565-024-01684-4","Versatile perovskites enable room-temperature topological polaritonics","","","2024/04/27"
"3 量子・スピン・トポロジカル・先端物性現象の実証・制御・応用","4 金属・合金・ナノ粒子・触媒材料","https://doi.org/10.1038/s41565-024-01689-z","Nanoparticle levitation on-chip","","","2022/02/12"
"4 金属・合金・ナノ粒子・触媒材料","14 マイクロ・ナノ流体・組織・細胞操作手法","https://doi.org/10.1038/s41565-024-01689-z","Nanoparticle levitation on-chip","","","2022/02/12"
"14 マイクロ・ナノ流体・組織・細胞操作手法","9 ナノ粒子/ナノ構造・表面/界面・自己組織化","https://doi.org/10.1038/s41565-024-01689-z","Nanoparticle levitation on-chip","","","2022/02/12"
"10 インフォマティクス・AI・データ科学・レビュー・社会・教育・人材等","11 セラミックス・酸化物・誘電体・光学材料","https://doi.org/10.1038/s41565-024-01700-7","Topologically protected edge states for neuromorphic computing","","","2024/11/14"
"11 セラミックス・酸化物・誘電体・光学材料","8 デバイス動作・システムレベル評価・応用","https://doi.org/10.1038/s41565-024-01700-7","Topologically protected edge states for neuromorphic computing","","","2024/11/14"
"8 デバイス動作・システムレベル評価・応用","1 電気・電子・論理・量子デバイス性能","https://doi.org/10.1038/s41565-024-01700-7","Topologically protected edge states for neuromorphic computing","","","2024/11/14"
"3 量子・スピン・トポロジカル・先端物性現象の実証・制御・応用","1 二次元材料・層状材料・グラフェン・TMDs関連","https://doi.org/10.1038/s41565-024-01712-3","Selective stimulation of calcium signalling pathways in astrocytes with graphene electrodes","","","2025/02/24"
"1 二次元材料・層状材料・グラフェン・TMDs関連","5 電気・電子・磁気・光学的測定","https://doi.org/10.1038/s41565-024-01712-3","Selective stimulation of calcium signalling pathways in astrocytes with graphene electrodes","","","2025/02/24"
"5 電気・電子・磁気・光学的測定","8 バイオ応答・治療効果・送達・安全性","https://doi.org/10.1038/s41565-024-01712-3","Selective stimulation of calcium signalling pathways in astrocytes with graphene electrodes","","","2025/02/24"
