"Source","Target","論文ID","論文タイトル","所属1","所属2"
"1 新規材料・ナノ構造の合成・成長・構造制御・基礎物性の解明","5 ポリマー・高分子・有機材料・有機半導体","https://doi.org/10.1038/s41565-022-01244-8","Improving treatment of solid cancers by nanoconjugate-mediated immune conversion of tumour cells","",""
"5 ポリマー・高分子・有機材料・有機半導体","7 ナノバイオ・医療・生体応用実験・評価","https://doi.org/10.1038/s41565-022-01244-8","Improving treatment of solid cancers by nanoconjugate-mediated immune conversion of tumour cells","",""
"7 ナノバイオ・医療・生体応用実験・評価","8 バイオ応答・治療効果・送達・安全性","https://doi.org/10.1038/s41565-022-01244-8","Improving treatment of solid cancers by nanoconjugate-mediated immune conversion of tumour cells","",""
"1 新規材料・ナノ構造の合成・成長・構造制御・基礎物性の解明","2 ペロブスカイト・量子ドット・ナノ結晶材料","https://doi.org/10.1038/s41565-022-01313-y","Author Correction: Direct patterning of colloidal quantum dots with adaptable dual-ligand surface","",""
"2 ペロブスカイト・量子ドット・ナノ結晶材料","2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","https://doi.org/10.1038/s41565-022-01313-y","Author Correction: Direct patterning of colloidal quantum dots with adaptable dual-ligand surface","",""
"2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","15 多機能・複合・システム・統合評価","https://doi.org/10.1038/s41565-022-01313-y","Author Correction: Direct patterning of colloidal quantum dots with adaptable dual-ligand surface","",""
"3 量子・スピン・トポロジカル・先端物性現象の実証・制御・応用","8 メモリ・電子デバイス・半導体素子","https://doi.org/10.1038/s41565-023-01358-7","Bipolar flash for bifunctional computing operations","",""
"8 メモリ・電子デバイス・半導体素子","8 デバイス動作・システムレベル評価・応用","https://doi.org/10.1038/s41565-023-01358-7","Bipolar flash for bifunctional computing operations","",""
"8 デバイス動作・システムレベル評価・応用","1 電気・電子・論理・量子デバイス性能","https://doi.org/10.1038/s41565-023-01358-7","Bipolar flash for bifunctional computing operations","",""
"10 インフォマティクス・AI・データ科学・レビュー・社会・教育・人材等","8 メモリ・電子デバイス・半導体素子","https://doi.org/10.1038/s41565-023-01389-0","Interacting electrons collide at a beam splitter","",""
"8 メモリ・電子デバイス・半導体素子","2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","https://doi.org/10.1038/s41565-023-01389-0","Interacting electrons collide at a beam splitter","",""
"2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","1 電気・電子・論理・量子デバイス性能","https://doi.org/10.1038/s41565-023-01389-0","Interacting electrons collide at a beam splitter","",""
"6 環境・安全性・リスク評価・サステナビリティ・規制・社会実装","13 レビュー・データ・シミュレーション・社会系","https://doi.org/10.1038/s41565-023-01411-5","Moore must go on","",""
"13 レビュー・データ・シミュレーション・社会系","13 レビュー・総説・動向分析・社会データ","https://doi.org/10.1038/s41565-023-01411-5","Moore must go on","",""
"13 レビュー・総説・動向分析・社会データ","1 電気・電子・論理・量子デバイス性能","https://doi.org/10.1038/s41565-023-01411-5","Moore must go on","",""
"5 ナノバイオ・ナノメディシン・ドラッグデリバリー・診断治療の設計・応用","4 金属・合金・ナノ粒子・触媒材料","https://doi.org/10.1038/s41565-023-01398-z","Nanoplasmonic acceleration of nucleic acid amplification for pathogen detection","",""
"4 金属・合金・ナノ粒子・触媒材料","12 DNA/RNA・分子ナノテク・バイオナノデバイス","https://doi.org/10.1038/s41565-023-01398-z","Nanoplasmonic acceleration of nucleic acid amplification for pathogen detection","",""
"12 DNA/RNA・分子ナノテク・バイオナノデバイス","10 計測技術・センシング・検出・イメージング","https://doi.org/10.1038/s41565-023-01398-z","Nanoplasmonic acceleration of nucleic acid amplification for pathogen detection","",""
"7 センシング・バイオセンシング・イメージング・計測技術の開発・応用","1 二次元材料・層状材料・グラフェン・TMDs関連","https://doi.org/10.1038/s41565-023-01454-8","Controlling topological states in bilayer graphene","",""
"1 二次元材料・層状材料・グラフェン・TMDs関連","6 シミュレーション・理論・データ駆動型手法","https://doi.org/10.1038/s41565-023-01454-8","Controlling topological states in bilayer graphene","",""
"6 シミュレーション・理論・データ駆動型手法","7 バンドギャップ・励起子・光キャリア等の物理パラメータ","https://doi.org/10.1038/s41565-023-01454-8","Controlling topological states in bilayer graphene","",""
"7 センシング・バイオセンシング・イメージング・計測技術の開発・応用","7 DNAオリガミ・核酸ナノ構造・DNA/RNAデバイス","https://doi.org/10.1038/s41565-023-01477-1","An external speed control for nanopore reads","",""
"7 DNAオリガミ・核酸ナノ構造・DNA/RNAデバイス","5 電気・電子・磁気・光学的測定","https://doi.org/10.1038/s41565-023-01477-1","An external speed control for nanopore reads","",""
"5 電気・電子・磁気・光学的測定","10 計測技術・センシング・検出・イメージング","https://doi.org/10.1038/s41565-023-01477-1","An external speed control for nanopore reads","",""
"3 量子・スピン・トポロジカル・先端物性現象の実証・制御・応用","5 ポリマー・高分子・有機材料・有機半導体","https://doi.org/10.1038/s41565-023-01499-9","Author Correction: Molecular bottlebrush prodrugs as mono- and triplex combination therapies for multiple myeloma","",""
"5 ポリマー・高分子・有機材料・有機半導体","7 ナノバイオ・医療・生体応用実験・評価","https://doi.org/10.1038/s41565-023-01499-9","Author Correction: Molecular bottlebrush prodrugs as mono- and triplex combination therapies for multiple myeloma","",""
"7 ナノバイオ・医療・生体応用実験・評価","8 バイオ応答・治療効果・送達・安全性","https://doi.org/10.1038/s41565-023-01499-9","Author Correction: Molecular bottlebrush prodrugs as mono- and triplex combination therapies for multiple myeloma","",""
"9 自己組織化・自己集合・分子機械・ナノロボティクス・分子デバイスの設計と制御","9 バッテリー材料・電極・電解質","https://doi.org/10.1038/s41565-023-01440-0","Probing the depths of battery heterogeneity","",""
"9 バッテリー材料・電極・電解質","10 マルチモーダル・複合的解析・統合手法","https://doi.org/10.1038/s41565-023-01440-0","Probing the depths of battery heterogeneity","",""
"10 マルチモーダル・複合的解析・統合手法","3 構造・組成・形態・界面・表面特性","https://doi.org/10.1038/s41565-023-01440-0","Probing the depths of battery heterogeneity","",""
"4 触媒・電池・エネルギー材料・エネルギー変換技術の開発・性能向上","2 ペロブスカイト・量子ドット・ナノ結晶材料","https://doi.org/10.1038/s41565-023-01493-1","Bulk semiconductor nanocrystals transform solution-processed gain media","",""
"2 ペロブスカイト・量子ドット・ナノ結晶材料","1 材料合成・薄膜形成","https://doi.org/10.1038/s41565-023-01493-1","Bulk semiconductor nanocrystals transform solution-processed gain media","",""
"1 材料合成・薄膜形成","6 発光・フォトニクス・スペクトル・非線形光学特性","https://doi.org/10.1038/s41565-023-01493-1","Bulk semiconductor nanocrystals transform solution-processed gain media","",""
"1 新規材料・ナノ構造の合成・成長・構造制御・基礎物性の解明","4 金属・合金・ナノ粒子・触媒材料","https://doi.org/10.1038/s41565-023-01568-z","Publisher Correction: Ceria-vesicle nanohybrid therapeutic for modulation of innate and adaptive immunity in a collagen-induced arthritis model","",""
"4 金属・合金・ナノ粒子・触媒材料","7 ナノバイオ・医療・生体応用実験・評価","https://doi.org/10.1038/s41565-023-01568-z","Publisher Correction: Ceria-vesicle nanohybrid therapeutic for modulation of innate and adaptive immunity in a collagen-induced arthritis model","",""
"7 ナノバイオ・医療・生体応用実験・評価","8 バイオ応答・治療効果・送達・安全性","https://doi.org/10.1038/s41565-023-01568-z","Publisher Correction: Ceria-vesicle nanohybrid therapeutic for modulation of innate and adaptive immunity in a collagen-induced arthritis model","",""
"1 新規材料・ナノ構造の合成・成長・構造制御・基礎物性の解明","4 金属・合金・ナノ粒子・触媒材料","https://doi.org/10.1038/s41565-023-01564-3","A bump worthy of a Nobel Prize","",""
"4 金属・合金・ナノ粒子・触媒材料","2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","https://doi.org/10.1038/s41565-023-01564-3","A bump worthy of a Nobel Prize","",""
"2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","1 電気・電子・論理・量子デバイス性能","https://doi.org/10.1038/s41565-023-01564-3","A bump worthy of a Nobel Prize","",""
"2 デバイス・機能材料の設計・開発・動作・応用","2 ペロブスカイト・量子ドット・ナノ結晶材料","https://doi.org/10.1038/s41565-023-01586-x","Quantum dot dot dot","",""
"2 ペロブスカイト・量子ドット・ナノ結晶材料","2 デバイス作製・パターニング・マイクロ/ナノファブリケーション","https://doi.org/10.1038/s41565-023-01586-x","Quantum dot dot dot","",""
